path,label,label_str,tag1
/home/pri/Dataset/Real/original_face_forensics/554_frame_413.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/332_frame_694.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/942_frame_494.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/352_frame_210.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/312_frame_427.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/612_frame_419.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/836_frame_342.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/157_frame_485.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/587_frame_625.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/206_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/491_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/865_frame_173.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/155_frame_828.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/692_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/402_frame_211.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/598_frame_342.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/787_frame_250.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/698_frame_151.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/382_frame_312.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/497_frame_310.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/247_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/791_frame_332.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/777_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/894_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/517_frame_186.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/175_frame_503.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/293_frame_378.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/432_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/459_frame_525.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/310_frame_187.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/735_frame_801.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/250_frame_281.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/369_frame_319.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/137_frame_302.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/105_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/987_frame_287.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/658_frame_201.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/712_frame_549.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/796_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/274_frame_236.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/297_frame_194.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/565_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/181_frame_477.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/573_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/919_frame_533.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/519_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/810_frame_525.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/188_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/803_frame_148.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/463_frame_157.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/653_frame_365.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/782_frame_555.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/993_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/872_frame_473.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/674_frame_366.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/933_frame_246.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/397_frame_354.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/892_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/791_frame_166.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/153_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/313_frame_480.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/393_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/754_frame_200.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/385_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/689_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/599_frame_198.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/376_frame_257.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/685_frame_260.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/521_frame_303.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/217_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/932_frame_241.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/892_frame_310.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/671_frame_171.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/398_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/172_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/773_frame_289.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/679_frame_415.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/494_frame_801.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/457_frame_527.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/607_frame_453.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/592_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/311_frame_367.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/496_frame_1495.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/725_frame_349.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/989_frame_479.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/214_frame_461.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/982_frame_844.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/448_frame_263.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/484_frame_159.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/493_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/448_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/739_frame_151.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/338_frame_444.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/339_frame_456.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/584_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/814_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/732_frame_212.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/199_frame_367.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/274_frame_473.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/234_frame_527.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/710_frame_377.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/780_frame_200.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/575_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/220_frame_356.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/691_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/920_frame_185.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/406_frame_255.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/876_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/952_frame_349.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/203_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/400_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/146_frame_501.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/818_frame_465.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/486_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/306_frame_727.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/591_frame_540.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/138_frame_204.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/531_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/504_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/600_frame_193.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/464_frame_403.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/655_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/530_frame_357.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/125_frame_499.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/138_frame_409.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/752_frame_507.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/295_frame_410.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/152_frame_156.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/572_frame_173.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/446_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/596_frame_278.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/816_frame_205.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/128_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/407_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/228_frame_277.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/319_frame_358.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/928_frame_187.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/442_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/873_frame_883.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/142_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/823_frame_335.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/170_frame_251.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/334_frame_669.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/157_frame_242.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/217_frame_701.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/923_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/269_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/690_frame_330.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/694_frame_149.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/208_frame_232.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/348_frame_206.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/846_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/908_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/986_frame_413.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/568_frame_569.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/364_frame_323.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/215_frame_293.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/736_frame_413.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/830_frame_510.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/498_frame_316.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/754_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/837_frame_442.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/670_frame_240.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/214_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/864_frame_325.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/212_frame_207.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/859_frame_166.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/771_frame_633.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/607_frame_226.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/231_frame_572.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/494_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/606_frame_386.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/579_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/390_frame_808.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/541_frame_194.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/503_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/515_frame_765.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/598_frame_685.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/776_frame_330.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/626_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/213_frame_377.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/794_frame_439.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/707_frame_516.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/630_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/148_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/852_frame_213.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/608_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/819_frame_463.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/478_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/883_frame_432.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/326_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/915_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/144_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/303_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/719_frame_401.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/454_frame_191.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/473_frame_286.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/651_frame_189.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/553_frame_363.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/447_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/648_frame_235.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/465_frame_0.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/593_frame_267.jpg,0,Real,FaceForensicsOriginal
/home/pri/Dataset/Real/original_face_forensics/759_frame_433.jpg,0,Real,FaceForensicsOriginal
